date,ticker,weight,universe,method
2022-06-01,ADBE,0.0,Combined,Minimum-variance
2022-06-01,AEP,0.024418157741052916,Combined,Minimum-variance
2022-06-01,AMD,0.0,Combined,Minimum-variance
2022-06-01,AMGN,9.10784689646806e-18,Combined,Minimum-variance
2022-06-01,AMT,0.0,Combined,Minimum-variance
2022-06-01,BA,2.1978158080322085e-19,Combined,Minimum-variance
2022-06-01,CAT,0.0,Combined,Minimum-variance
2022-06-01,CCI,0.0,Combined,Minimum-variance
2022-06-01,CMCSA,1.9810405950372542e-17,Combined,Minimum-variance
2022-06-01,COP,2.726816660349721e-19,Combined,Minimum-variance
2022-06-01,CVX,2.1227460736850452e-20,Combined,Minimum-variance
2022-06-01,D,0.0,Combined,Minimum-variance
2022-06-01,DD,1.6019248694695696e-18,Combined,Minimum-variance
2022-06-01,DIS,0.011853931399223572,Combined,Minimum-variance
2022-06-01,DOW,1.2258226484991425e-18,Combined,Minimum-variance
2022-06-01,DUK,0.0,Combined,Minimum-variance
2022-06-01,EA,0.0880366038827063,Combined,Minimum-variance
2022-06-01,GE,0.0,Combined,Minimum-variance
2022-06-01,GILD,0.1328223203206801,Combined,Minimum-variance
2022-06-01,GS,0.0,Combined,Minimum-variance
2022-06-01,INTC,1.001964749858179e-18,Combined,Minimum-variance
2022-06-01,KO,0.015032106272782057,Combined,Minimum-variance
2022-06-01,MMM,0.09726455662553415,Combined,Minimum-variance
2022-06-01,MRK,0.08979620056208046,Combined,Minimum-variance
2022-06-01,MS,1.0586591692855075e-18,Combined,Minimum-variance
2022-06-01,NEE,0.0,Combined,Minimum-variance
2022-06-01,NEM,0.10551358952682952,Combined,Minimum-variance
2022-06-01,NKE,6.705408107013372e-18,Combined,Minimum-variance
2022-06-01,NUE,0.0,Combined,Minimum-variance
2022-06-01,NVDA,6.877648462290969e-19,Combined,Minimum-variance
2022-06-01,O,0.0,Combined,Minimum-variance
2022-06-01,OXY,2.876956167871495e-19,Combined,Minimum-variance
2022-06-01,PLD,0.0,Combined,Minimum-variance
2022-06-01,PSA,0.06450976756319395,Combined,Minimum-variance
2022-06-01,QCOM,0.0,Combined,Minimum-variance
2022-06-01,SBUX,0.0,Combined,Minimum-variance
2022-06-01,SHW,2.5607082171460287e-18,Combined,Minimum-variance
2022-06-01,SLB,1.2799204805900763e-19,Combined,Minimum-variance
2022-06-01,SO,1.6103859354397418e-18,Combined,Minimum-variance
2022-06-01,T,0.0,Combined,Minimum-variance
2022-06-01,TMUS,0.0,Combined,Minimum-variance
2022-06-01,TTWO,0.041653339598234286,Combined,Minimum-variance
2022-06-01,UPS,0.013297354068274548,Combined,Minimum-variance
2022-06-01,USB,1.276588967701812e-19,Combined,Minimum-variance
2022-06-01,V,1.1521130740066202e-19,Combined,Minimum-variance
2022-06-01,WFC,6.676451327555996e-19,Combined,Minimum-variance
2022-06-01,WMT,0.18735424172130877,Combined,Minimum-variance
2022-06-01,XOM,7.463975363560101e-19,Combined,Minimum-variance
2022-06-01,ADA-USD,0.0,Combined,Minimum-variance
2022-06-01,BCH-USD,0.0,Combined,Minimum-variance
2022-06-01,BTC-USD,1.5962648432972122e-19,Combined,Minimum-variance
2022-06-01,EOS-USD,0.0,Combined,Minimum-variance
2022-06-01,ETC-USD,0.0,Combined,Minimum-variance
2022-06-01,ETH-USD,5.73047229308707e-19,Combined,Minimum-variance
2022-06-01,LTC-USD,0.0,Combined,Minimum-variance
2022-06-01,TRX-USD,0.0,Combined,Minimum-variance
2022-06-01,XLM-USD,0.0,Combined,Minimum-variance
2022-06-01,XRP-USD,9.3098819189605e-19,Combined,Minimum-variance
2022-07-01,ABBV,0.12276287253021448,Combined,Minimum-variance
2022-07-01,ABT,0.0,Combined,Minimum-variance
2022-07-01,ADBE,3.3536706590598887e-19,Combined,Minimum-variance
2022-07-01,AEP,0.017017384280683716,Combined,Minimum-variance
2022-07-01,AMD,1.047982195114213e-18,Combined,Minimum-variance
2022-07-01,AMGN,1.2547419528565427e-17,Combined,Minimum-variance
2022-07-01,AMT,0.0,Combined,Minimum-variance
2022-07-01,BA,0.0,Combined,Minimum-variance
2022-07-01,CAT,3.7920478696744534e-19,Combined,Minimum-variance
2022-07-01,CCI,3.3746854175496032e-18,Combined,Minimum-variance
2022-07-01,CMCSA,8.598293503192887e-19,Combined,Minimum-variance
2022-07-01,COP,8.772843125236075e-19,Combined,Minimum-variance
2022-07-01,CVX,1.1630105768140537e-18,Combined,Minimum-variance
2022-07-01,D,0.0,Combined,Minimum-variance
2022-07-01,DD,1.2070819035902666e-18,Combined,Minimum-variance
2022-07-01,DIS,0.007446225975650902,Combined,Minimum-variance
2022-07-01,DOW,1.3375960115581592e-18,Combined,Minimum-variance
2022-07-01,DUK,2.907033252754074e-18,Combined,Minimum-variance
2022-07-01,EA,0.09198921016619914,Combined,Minimum-variance
2022-07-01,GE,1.7506333881517968e-18,Combined,Minimum-variance
2022-07-01,GILD,0.13398643595253348,Combined,Minimum-variance
2022-07-01,GS,1.0558359808132857e-18,Combined,Minimum-variance
2022-07-01,INTC,1.4007126026983248e-18,Combined,Minimum-variance
2022-07-01,KO,0.0294211762265954,Combined,Minimum-variance
2022-07-01,MMM,0.10147738756963944,Combined,Minimum-variance
2022-07-01,MRK,0.08639899224028982,Combined,Minimum-variance
2022-07-01,MS,0.0,Combined,Minimum-variance
2022-07-01,NEE,0.0,Combined,Minimum-variance
2022-07-01,NEM,0.10456164972336537,Combined,Minimum-variance
2022-07-01,NKE,3.2822601824605323e-18,Combined,Minimum-variance
2022-07-01,NUE,6.215565179767457e-19,Combined,Minimum-variance
2022-07-01,NVDA,3.0038523621368687e-19,Combined,Minimum-variance
2022-07-01,O,2.937414627446915e-19,Combined,Minimum-variance
2022-07-01,OXY,0.0,Combined,Minimum-variance
2022-07-01,PLD,0.0,Combined,Minimum-variance
2022-07-01,PSA,0.062378364968078595,Combined,Minimum-variance
2022-07-01,QCOM,1.0448591046654237e-18,Combined,Minimum-variance
2022-07-01,SBUX,7.58116485447022e-19,Combined,Minimum-variance
2022-07-01,SHW,1.3488844619965183e-18,Combined,Minimum-variance
2022-07-01,SLB,4.157534369199366e-19,Combined,Minimum-variance
2022-07-01,SO,1.1380943050041604e-18,Combined,Minimum-variance
2022-07-01,T,2.056921902046238e-18,Combined,Minimum-variance
2022-07-01,TMUS,0.0,Combined,Minimum-variance
2022-07-01,TTWO,0.036394262299319496,Combined,Minimum-variance
2022-07-01,UPS,0.01668818331483645,Combined,Minimum-variance
2022-07-01,USB,1.1694066498844982e-18,Combined,Minimum-variance
2022-07-01,V,1.1907606350794424e-18,Combined,Minimum-variance
2022-07-01,WFC,0.0,Combined,Minimum-variance
2022-07-01,WMT,0.1894778547525936,Combined,Minimum-variance
2022-07-01,XOM,3.5629694884704434e-19,Combined,Minimum-variance
2022-07-01,ADA-USD,1.6222542290461657e-19,Combined,Minimum-variance
2022-07-01,BCH-USD,4.465761032207596e-19,Combined,Minimum-variance
2022-07-01,BTC-USD,4.0430509574612653e-19,Combined,Minimum-variance
2022-07-01,EOS-USD,6.317573003097361e-19,Combined,Minimum-variance
2022-07-01,ETC-USD,8.91340521893619e-19,Combined,Minimum-variance
2022-07-01,ETH-USD,0.0,Combined,Minimum-variance
2022-07-01,LTC-USD,9.396541744497117e-20,Combined,Minimum-variance
2022-07-01,TRX-USD,0.0,Combined,Minimum-variance
2022-07-01,XLM-USD,6.40651691722031e-19,Combined,Minimum-variance
2022-07-01,XRP-USD,0.0,Combined,Minimum-variance
2022-08-01,ABBV,0.12430412254258832,Combined,Minimum-variance
2022-08-01,ABT,0.0,Combined,Minimum-variance
2022-08-01,ADBE,0.0,Combined,Minimum-variance
2022-08-01,AEP,0.021340413280204952,Combined,Minimum-variance
2022-08-01,AMD,1.3505740185118377e-18,Combined,Minimum-variance
2022-08-01,AMGN,3.5499639867310725e-18,Combined,Minimum-variance
2022-08-01,AMT,2.9911655426835316e-18,Combined,Minimum-variance
2022-08-01,BA,0.0,Combined,Minimum-variance
2022-08-01,CAT,0.0,Combined,Minimum-variance
2022-08-01,CCI,1.4968772397875786e-18,Combined,Minimum-variance
2022-08-01,CMCSA,0.0,Combined,Minimum-variance
2022-08-01,COP,2.0352272559582394e-19,Combined,Minimum-variance
2022-08-01,CVX,1.5478615500697603e-19,Combined,Minimum-variance
2022-08-01,D,0.0,Combined,Minimum-variance
2022-08-01,DD,0.0,Combined,Minimum-variance
2022-08-01,DIS,0.0037830855365643,Combined,Minimum-variance
2022-08-01,DOW,1.4610790292054612e-18,Combined,Minimum-variance
2022-08-01,DUK,0.0,Combined,Minimum-variance
2022-08-01,EA,0.09167905058185051,Combined,Minimum-variance
2022-08-01,GE,5.226479946677395e-19,Combined,Minimum-variance
2022-08-01,GILD,0.13245102700659103,Combined,Minimum-variance
2022-08-01,GS,0.0,Combined,Minimum-variance
2022-08-01,INTC,1.4993076032725822e-19,Combined,Minimum-variance
2022-08-01,KO,0.030578614941912344,Combined,Minimum-variance
2022-08-01,MMM,0.10829844461165827,Combined,Minimum-variance
2022-08-01,MRK,0.08709251404841986,Combined,Minimum-variance
2022-08-01,MS,1.2939819535179623e-19,Combined,Minimum-variance
2022-08-01,NEE,7.07168356632464e-19,Combined,Minimum-variance
2022-08-01,NEM,0.10027722090462725,Combined,Minimum-variance
2022-08-01,NKE,0.0,Combined,Minimum-variance
2022-08-01,NUE,1.7705419277650564e-20,Combined,Minimum-variance
2022-08-01,NVDA,3.1249036511032475e-19,Combined,Minimum-variance
2022-08-01,O,3.0335949350720703e-19,Combined,Minimum-variance
2022-08-01,OXY,5.738211018436294e-19,Combined,Minimum-variance
2022-08-01,PLD,5.922187107841055e-19,Combined,Minimum-variance
2022-08-01,PSA,0.05930629195964181,Combined,Minimum-variance
2022-08-01,QCOM,0.0,Combined,Minimum-variance
2022-08-01,SBUX,5.462576339449184e-20,Combined,Minimum-variance
2022-08-01,SHW,9.794236738040037e-19,Combined,Minimum-variance
2022-08-01,SLB,2.289843352971926e-20,Combined,Minimum-variance
2022-08-01,SO,1.8556600371014757e-18,Combined,Minimum-variance
2022-08-01,T,0.0,Combined,Minimum-variance
2022-08-01,TMUS,0.0,Combined,Minimum-variance
2022-08-01,TTWO,0.03926579634097986,Combined,Minimum-variance
2022-08-01,UPS,0.012444907868356225,Combined,Minimum-variance
2022-08-01,USB,7.248685981956868e-19,Combined,Minimum-variance
2022-08-01,V,1.0729596291076117e-18,Combined,Minimum-variance
2022-08-01,WFC,7.743857048855466e-19,Combined,Minimum-variance
2022-08-01,WMT,0.18917851037660532,Combined,Minimum-variance
2022-08-01,XOM,0.0,Combined,Minimum-variance
2022-08-01,ADA-USD,0.0,Combined,Minimum-variance
2022-08-01,BCH-USD,0.0,Combined,Minimum-variance
2022-08-01,BTC-USD,1.845084378751007e-19,Combined,Minimum-variance
2022-08-01,EOS-USD,0.0,Combined,Minimum-variance
2022-08-01,ETC-USD,0.0,Combined,Minimum-variance
2022-08-01,ETH-USD,1.4618292879606114e-19,Combined,Minimum-variance
2022-08-01,LTC-USD,8.015941920160062e-20,Combined,Minimum-variance
2022-08-01,TRX-USD,6.088010414828946e-19,Combined,Minimum-variance
2022-08-01,XLM-USD,0.0,Combined,Minimum-variance
2022-08-01,XRP-USD,1.0058252735853717e-18,Combined,Minimum-variance
2022-09-01,ABBV,0.1250407335532049,Combined,Minimum-variance
2022-09-01,ABT,5.517211217676315e-19,Combined,Minimum-variance
2022-09-01,ADBE,0.0,Combined,Minimum-variance
2022-09-01,AEP,0.02159840443970743,Combined,Minimum-variance
2022-09-01,AMD,9.505560450387768e-19,Combined,Minimum-variance
2022-09-01,AMGN,6.854111053784098e-18,Combined,Minimum-variance
2022-09-01,AMT,0.0,Combined,Minimum-variance
2022-09-01,BA,0.0,Combined,Minimum-variance
2022-09-01,CAT,0.0,Combined,Minimum-variance
2022-09-01,CCI,2.1059381765666492e-18,Combined,Minimum-variance
2022-09-01,CMCSA,6.24169363407115e-18,Combined,Minimum-variance
2022-09-01,COP,1.0093767742844014e-18,Combined,Minimum-variance
2022-09-01,CVX,1.533278409529113e-18,Combined,Minimum-variance
2022-09-01,D,0.0,Combined,Minimum-variance
2022-09-01,DD,2.846765599718424e-19,Combined,Minimum-variance
2022-09-01,DIS,5.8384326017873435e-18,Combined,Minimum-variance
2022-09-01,DOW,2.016310768514681e-18,Combined,Minimum-variance
2022-09-01,DUK,0.0,Combined,Minimum-variance
2022-09-01,EA,0.0986668790912103,Combined,Minimum-variance
2022-09-01,GE,1.1297373197647738e-18,Combined,Minimum-variance
2022-09-01,GILD,0.1306178606021265,Combined,Minimum-variance
2022-09-01,GS,1.2827139495306985e-18,Combined,Minimum-variance
2022-09-01,INTC,0.0,Combined,Minimum-variance
2022-09-01,KO,0.03810665913748468,Combined,Minimum-variance
2022-09-01,MMM,0.09336105459132493,Combined,Minimum-variance
2022-09-01,MRK,0.0909004208153315,Combined,Minimum-variance
2022-09-01,MS,1.4528261244737724e-18,Combined,Minimum-variance
2022-09-01,NEE,1.0815300127759012e-18,Combined,Minimum-variance
2022-09-01,NEM,0.10019235160495518,Combined,Minimum-variance
2022-09-01,NKE,0.0,Combined,Minimum-variance
2022-09-01,NUE,1.3957524108928893e-18,Combined,Minimum-variance
2022-09-01,NVDA,7.69183186791934e-19,Combined,Minimum-variance
2022-09-01,O,0.0,Combined,Minimum-variance
2022-09-01,OXY,0.0,Combined,Minimum-variance
2022-09-01,PLD,0.0,Combined,Minimum-variance
2022-09-01,PSA,0.05847175073515576,Combined,Minimum-variance
2022-09-01,QCOM,3.337332405623123e-19,Combined,Minimum-variance
2022-09-01,SBUX,0.0,Combined,Minimum-variance
2022-09-01,SHW,3.911919569509937e-20,Combined,Minimum-variance
2022-09-01,SLB,1.7872597172010426e-18,Combined,Minimum-variance
2022-09-01,SO,2.9912981197743585e-18,Combined,Minimum-variance
2022-09-01,T,0.008450555150459718,Combined,Minimum-variance
2022-09-01,TMUS,0.0,Combined,Minimum-variance
2022-09-01,TTWO,0.033051760239534204,Combined,Minimum-variance
2022-09-01,UPS,0.01693676050820438,Combined,Minimum-variance
2022-09-01,USB,1.0697384350381987e-18,Combined,Minimum-variance
2022-09-01,V,0.0,Combined,Minimum-variance
2022-09-01,WFC,3.3373999537653084e-19,Combined,Minimum-variance
2022-09-01,WMT,0.18460480953130057,Combined,Minimum-variance
2022-09-01,XOM,4.474334990487343e-18,Combined,Minimum-variance
2022-09-01,ADA-USD,3.7265651692356004e-21,Combined,Minimum-variance
2022-09-01,BCH-USD,0.0,Combined,Minimum-variance
2022-09-01,BTC-USD,1.4202286358160835e-18,Combined,Minimum-variance
2022-09-01,EOS-USD,0.0,Combined,Minimum-variance
2022-09-01,ETC-USD,2.28840139555773e-19,Combined,Minimum-variance
2022-09-01,ETH-USD,0.0,Combined,Minimum-variance
2022-09-01,LTC-USD,0.0,Combined,Minimum-variance
2022-09-01,TRX-USD,0.0,Combined,Minimum-variance
2022-09-01,XLM-USD,3.466442019981168e-20,Combined,Minimum-variance
2022-09-01,XRP-USD,3.0317386447942486e-19,Combined,Minimum-variance
2022-10-03,ABBV,0.11916289876292746,Combined,Minimum-variance
2022-10-03,ABT,7.157120387486495e-18,Combined,Minimum-variance
2022-10-03,ADBE,1.6218555205283786e-18,Combined,Minimum-variance
2022-10-03,AEP,0.007210487672422014,Combined,Minimum-variance
2022-10-03,AMD,0.0,Combined,Minimum-variance
2022-10-03,AMGN,0.0,Combined,Minimum-variance
2022-10-03,AMT,8.315215551087062e-19,Combined,Minimum-variance
2022-10-03,BA,0.0,Combined,Minimum-variance
2022-10-03,CAT,1.6492661879338279e-18,Combined,Minimum-variance
2022-10-03,CCI,3.797040016713194e-19,Combined,Minimum-variance
2022-10-03,CMCSA,6.378737422579928e-18,Combined,Minimum-variance
2022-10-03,COP,0.0,Combined,Minimum-variance
2022-10-03,CVX,6.347629090209066e-19,Combined,Minimum-variance
2022-10-03,D,1.858949679048723e-19,Combined,Minimum-variance
2022-10-03,DD,9.342078454699319e-19,Combined,Minimum-variance
2022-10-03,DIS,0.0,Combined,Minimum-variance
2022-10-03,DOW,4.1919321031466435e-19,Combined,Minimum-variance
2022-10-03,DUK,6.370403538775794e-18,Combined,Minimum-variance
2022-10-03,EA,0.09987008606612315,Combined,Minimum-variance
2022-10-03,GE,2.0118767443478788e-19,Combined,Minimum-variance
2022-10-03,GILD,0.12240950787625177,Combined,Minimum-variance
2022-10-03,GS,4.797304820062933e-19,Combined,Minimum-variance
2022-10-03,INTC,0.0,Combined,Minimum-variance
2022-10-03,KO,0.049740563135862614,Combined,Minimum-variance
2022-10-03,MMM,0.08691877845911834,Combined,Minimum-variance
2022-10-03,MRK,0.10238831961639501,Combined,Minimum-variance
2022-10-03,MS,0.0,Combined,Minimum-variance
2022-10-03,NEE,5.838013126657383e-19,Combined,Minimum-variance
2022-10-03,NEM,0.09985501233442305,Combined,Minimum-variance
2022-10-03,NKE,0.0,Combined,Minimum-variance
2022-10-03,NUE,5.066498354969734e-19,Combined,Minimum-variance
2022-10-03,NVDA,0.0,Combined,Minimum-variance
2022-10-03,O,1.9270827660672153e-18,Combined,Minimum-variance
2022-10-03,OXY,0.0,Combined,Minimum-variance
2022-10-03,PLD,1.3864848557704238e-18,Combined,Minimum-variance
2022-10-03,PSA,0.06369015899833737,Combined,Minimum-variance
2022-10-03,QCOM,0.0,Combined,Minimum-variance
2022-10-03,SBUX,2.720718310670978e-18,Combined,Minimum-variance
2022-10-03,SHW,4.148276103170254e-18,Combined,Minimum-variance
2022-10-03,SLB,0.0,Combined,Minimum-variance
2022-10-03,SO,0.0,Combined,Minimum-variance
2022-10-03,T,0.012787162604639909,Combined,Minimum-variance
2022-10-03,TMUS,0.0,Combined,Minimum-variance
2022-10-03,TTWO,0.029558087757421726,Combined,Minimum-variance
2022-10-03,UPS,0.016942997965330064,Combined,Minimum-variance
2022-10-03,USB,3.202116694631468e-19,Combined,Minimum-variance
2022-10-03,V,0.0,Combined,Minimum-variance
2022-10-03,WFC,0.0,Combined,Minimum-variance
2022-10-03,WMT,0.18946593875074755,Combined,Minimum-variance
2022-10-03,XOM,3.2478397176368395e-20,Combined,Minimum-variance
2022-10-03,ADA-USD,0.0,Combined,Minimum-variance
2022-10-03,BCH-USD,0.0,Combined,Minimum-variance
2022-10-03,BTC-USD,0.0,Combined,Minimum-variance
2022-10-03,EOS-USD,0.0,Combined,Minimum-variance
2022-10-03,ETC-USD,0.0,Combined,Minimum-variance
2022-10-03,ETH-USD,3.611860329880296e-19,Combined,Minimum-variance
2022-10-03,LTC-USD,2.62635737019255e-19,Combined,Minimum-variance
2022-10-03,TRX-USD,1.287203644670874e-19,Combined,Minimum-variance
2022-10-03,XLM-USD,0.0,Combined,Minimum-variance
2022-10-03,XRP-USD,3.442983949924068e-19,Combined,Minimum-variance
2022-11-01,ABBV,0.12477093821047774,Combined,Minimum-variance
2022-11-01,ABT,0.0,Combined,Minimum-variance
2022-11-01,ADBE,1.924729186848696e-18,Combined,Minimum-variance
2022-11-01,AEP,8.779524869929018e-19,Combined,Minimum-variance
2022-11-01,AMD,0.0,Combined,Minimum-variance
2022-11-01,AMGN,7.893844739233937e-18,Combined,Minimum-variance
2022-11-01,AMT,0.0,Combined,Minimum-variance
2022-11-01,BA,0.0,Combined,Minimum-variance
2022-11-01,CAT,0.0,Combined,Minimum-variance
2022-11-01,CCI,0.0,Combined,Minimum-variance
2022-11-01,CMCSA,0.0,Combined,Minimum-variance
2022-11-01,COP,0.0,Combined,Minimum-variance
2022-11-01,CVX,6.226055440514427e-19,Combined,Minimum-variance
2022-11-01,D,3.5915927525329695e-18,Combined,Minimum-variance
2022-11-01,DD,5.861212582726131e-19,Combined,Minimum-variance
2022-11-01,DIS,0.0,Combined,Minimum-variance
2022-11-01,DOW,4.249000203030075e-19,Combined,Minimum-variance
2022-11-01,DUK,1.9141038315192094e-18,Combined,Minimum-variance
2022-11-01,EA,0.10115018379146704,Combined,Minimum-variance
2022-11-01,GE,2.4400491183908426e-19,Combined,Minimum-variance
2022-11-01,GILD,0.10873139105806455,Combined,Minimum-variance
2022-11-01,GS,1.2603901203847768e-18,Combined,Minimum-variance
2022-11-01,INTC,1.153221431991465e-18,Combined,Minimum-variance
2022-11-01,KO,0.06594636271827461,Combined,Minimum-variance
2022-11-01,MMM,0.07523693580055507,Combined,Minimum-variance
2022-11-01,MRK,0.11005154452862542,Combined,Minimum-variance
2022-11-01,MS,0.0,Combined,Minimum-variance
2022-11-01,NEE,0.0,Combined,Minimum-variance
2022-11-01,NEM,0.09969731713217043,Combined,Minimum-variance
2022-11-01,NKE,0.0,Combined,Minimum-variance
2022-11-01,NUE,2.5905748101486466e-20,Combined,Minimum-variance
2022-11-01,NVDA,0.0,Combined,Minimum-variance
2022-11-01,O,3.0015801930657648e-18,Combined,Minimum-variance
2022-11-01,OXY,0.0,Combined,Minimum-variance
2022-11-01,PLD,2.6996212307856848e-18,Combined,Minimum-variance
2022-11-01,PSA,0.06621529674984401,Combined,Minimum-variance
2022-11-01,QCOM,3.898647895917958e-19,Combined,Minimum-variance
2022-11-01,SBUX,5.302886271885959e-19,Combined,Minimum-variance
2022-11-01,SHW,1.921490588762801e-18,Combined,Minimum-variance
2022-11-01,SLB,0.0,Combined,Minimum-variance
2022-11-01,SO,0.0,Combined,Minimum-variance
2022-11-01,T,0.005903450603311778,Combined,Minimum-variance
2022-11-01,TMUS,0.0,Combined,Minimum-variance
2022-11-01,TTWO,0.03273526624368104,Combined,Minimum-variance
2022-11-01,UPS,0.017043197224996462,Combined,Minimum-variance
2022-11-01,USB,6.130364159713591e-20,Combined,Minimum-variance
2022-11-01,V,3.258578137263202e-19,Combined,Minimum-variance
2022-11-01,WFC,0.0,Combined,Minimum-variance
2022-11-01,WMT,0.19251811593853183,Combined,Minimum-variance
2022-11-01,XOM,5.104131230019597e-19,Combined,Minimum-variance
2022-11-01,ADA-USD,7.689494519009514e-20,Combined,Minimum-variance
2022-11-01,BCH-USD,2.483123265446635e-19,Combined,Minimum-variance
2022-11-01,BTC-USD,0.0,Combined,Minimum-variance
2022-11-01,EOS-USD,8.534419024270986e-19,Combined,Minimum-variance
2022-11-01,ETC-USD,5.425136968220365e-19,Combined,Minimum-variance
2022-11-01,ETH-USD,6.575453751418818e-19,Combined,Minimum-variance
2022-11-01,LTC-USD,3.9121174031700652e-19,Combined,Minimum-variance
2022-11-01,TRX-USD,0.0,Combined,Minimum-variance
2022-11-01,XLM-USD,2.759384336484348e-19,Combined,Minimum-variance
2022-11-01,XRP-USD,0.0,Combined,Minimum-variance
2022-12-01,ABBV,0.12235254325140077,Combined,Minimum-variance
2022-12-01,ABT,1.1232475747850225e-18,Combined,Minimum-variance
2022-12-01,ADBE,0.0,Combined,Minimum-variance
2022-12-01,AEP,0.0,Combined,Minimum-variance
2022-12-01,AMD,1.053820168919466e-18,Combined,Minimum-variance
2022-12-01,AMGN,0.0,Combined,Minimum-variance
2022-12-01,AMT,9.13727350259373e-19,Combined,Minimum-variance
2022-12-01,BA,2.572630607657033e-19,Combined,Minimum-variance
2022-12-01,CAT,7.550263709780941e-20,Combined,Minimum-variance
2022-12-01,CCI,0.0,Combined,Minimum-variance
2022-12-01,CMCSA,0.0,Combined,Minimum-variance
2022-12-01,COP,3.7217732036540736e-19,Combined,Minimum-variance
2022-12-01,CVX,0.0,Combined,Minimum-variance
2022-12-01,D,2.0842016536367234e-18,Combined,Minimum-variance
2022-12-01,DD,0.0,Combined,Minimum-variance
2022-12-01,DIS,5.74751866642523e-19,Combined,Minimum-variance
2022-12-01,DOW,2.350861617913158e-19,Combined,Minimum-variance
2022-12-01,DUK,2.8657632970229084e-19,Combined,Minimum-variance
2022-12-01,EA,0.10267111884211037,Combined,Minimum-variance
2022-12-01,GE,0.0,Combined,Minimum-variance
2022-12-01,GILD,0.11335836308110214,Combined,Minimum-variance
2022-12-01,GS,0.0,Combined,Minimum-variance
2022-12-01,INTC,0.0,Combined,Minimum-variance
2022-12-01,KO,0.07148418452169535,Combined,Minimum-variance
2022-12-01,MMM,0.07455647610310086,Combined,Minimum-variance
2022-12-01,MRK,0.12364329170242,Combined,Minimum-variance
2022-12-01,MS,5.3710754075544645e-19,Combined,Minimum-variance
2022-12-01,NEE,6.523694861886482e-20,Combined,Minimum-variance
2022-12-01,NEM,0.0887299607267701,Combined,Minimum-variance
2022-12-01,NKE,6.677963239186963e-19,Combined,Minimum-variance
2022-12-01,NUE,0.0,Combined,Minimum-variance
2022-12-01,NVDA,7.7172294252825755e-19,Combined,Minimum-variance
2022-12-01,O,5.625193358471276e-19,Combined,Minimum-variance
2022-12-01,OXY,1.4152738042893061e-19,Combined,Minimum-variance
2022-12-01,PLD,1.1538900774444695e-18,Combined,Minimum-variance
2022-12-01,PSA,0.05030621770336966,Combined,Minimum-variance
2022-12-01,QCOM,0.0,Combined,Minimum-variance
2022-12-01,SBUX,0.0,Combined,Minimum-variance
2022-12-01,SHW,3.5633868406828286e-19,Combined,Minimum-variance
2022-12-01,SLB,1.089148700308682e-18,Combined,Minimum-variance
2022-12-01,SO,0.0,Combined,Minimum-variance
2022-12-01,T,0.011954076720112646,Combined,Minimum-variance
2022-12-01,TMUS,0.0,Combined,Minimum-variance
2022-12-01,TTWO,0.03553291926048061,Combined,Minimum-variance
2022-12-01,UPS,0.00912476985183996,Combined,Minimum-variance
2022-12-01,USB,0.0,Combined,Minimum-variance
2022-12-01,V,0.0,Combined,Minimum-variance
2022-12-01,WFC,3.674185724317491e-19,Combined,Minimum-variance
2022-12-01,WMT,0.19628607823559743,Combined,Minimum-variance
2022-12-01,XOM,0.0,Combined,Minimum-variance
2022-12-01,ADA-USD,1.0341467493072183e-19,Combined,Minimum-variance
2022-12-01,BCH-USD,0.0,Combined,Minimum-variance
2022-12-01,BTC-USD,6.126091902142352e-19,Combined,Minimum-variance
2022-12-01,EOS-USD,2.948254911040132e-19,Combined,Minimum-variance
2022-12-01,ETC-USD,4.1421887522085617e-19,Combined,Minimum-variance
2022-12-01,ETH-USD,3.8879587760836757e-19,Combined,Minimum-variance
2022-12-01,LTC-USD,0.0,Combined,Minimum-variance
2022-12-01,TRX-USD,0.0,Combined,Minimum-variance
2022-12-01,XLM-USD,0.0,Combined,Minimum-variance
2022-12-01,XRP-USD,0.0,Combined,Minimum-variance
2023-01-03,ABBV,0.12454535947564341,Combined,Minimum-variance
2023-01-03,ABT,1.0549111407957442e-17,Combined,Minimum-variance
2023-01-03,ADBE,0.0,Combined,Minimum-variance
2023-01-03,AEP,0.00028147415322524557,Combined,Minimum-variance
2023-01-03,AMD,0.0,Combined,Minimum-variance
2023-01-03,AMGN,7.375253068013856e-18,Combined,Minimum-variance
2023-01-03,AMT,2.614038385464365e-19,Combined,Minimum-variance
2023-01-03,BA,0.0,Combined,Minimum-variance
2023-01-03,CAT,0.0,Combined,Minimum-variance
2023-01-03,CCI,5.3531696384969214e-18,Combined,Minimum-variance
2023-01-03,CMCSA,5.258095833979162e-18,Combined,Minimum-variance
2023-01-03,COP,2.911871817801638e-19,Combined,Minimum-variance
2023-01-03,CVX,8.925994665855336e-19,Combined,Minimum-variance
2023-01-03,D,0.0,Combined,Minimum-variance
2023-01-03,DD,0.0,Combined,Minimum-variance
2023-01-03,DIS,0.0,Combined,Minimum-variance
2023-01-03,DOW,1.1192249513607988e-18,Combined,Minimum-variance
2023-01-03,DUK,3.7267309846810876e-18,Combined,Minimum-variance
2023-01-03,EA,0.10132667865034654,Combined,Minimum-variance
2023-01-03,GE,5.585240030165154e-19,Combined,Minimum-variance
2023-01-03,GILD,0.11390507201315647,Combined,Minimum-variance
2023-01-03,GS,0.0,Combined,Minimum-variance
