date,daily_return,universe,method,growth_of_1
2023-12-20,-0.014752978135857527,Equity,Equal-weight (1/N),1.4043125219030295
2023-12-21,0.008160532810200119,Equity,Equal-weight (1/N),1.415772460313794
2023-12-22,0.0019599641329174633,Equity,Equal-weight (1/N),1.4185473235563815
2023-12-26,0.006506457589898583,Equity,Equal-weight (1/N),1.427777041556365
2023-12-27,0.001455357887470518,Equity,Equal-weight (1/N),1.4298549681353434
2023-12-28,0.0012242203691481344,Equity,Equal-weight (1/N),1.4316054257122623
2023-12-29,-0.0030351187391592146,Equity,Equal-weight (1/N),1.427260333257601
2021-01-04,0.0036549971588439615,Equity,Minimum-variance,1.003654997158844
2021-01-05,0.001147254734199295,Equity,Minimum-variance,1.0048064451058372
2021-01-06,0.006008154316593779,Equity,Minimum-variance,1.010843477286341
2021-01-07,0.006365259161113107,Equity,Minimum-variance,1.0172777579905894
2021-01-08,-0.002331692855562408,Equity,Minimum-variance,1.01490577871016
2021-01-11,0.0003402410166354787,Equity,Minimum-variance,1.0152510912840977
2021-01-12,0.001403951126049934,Equity,Minimum-variance,1.0166764541969295
2021-01-13,-0.0016797070073414683,Equity,Minimum-variance,1.0149687356326158
2021-01-14,0.0038567974285512274,Equity,Minimum-variance,1.0188832644422636
2021-01-15,-0.005254317472471108,Equity,Minimum-variance,1.0135297283034963
2021-01-19,0.009681382751736481,Equity,Minimum-variance,1.023342097533466
2021-01-20,0.015184470023299833,Equity,Minimum-variance,1.0388810049370438
2021-01-21,-0.009335037820168072,Equity,Minimum-variance,1.0291830114653022
2021-01-22,-0.0004630695413295709,Equity,Minimum-variance,1.0287064281602387
2021-01-25,0.003330342594885038,Equity,Minimum-variance,1.0321323729955727
2021-01-26,-0.0018347974833151754,Equity,Minimum-variance,1.0302386191151522
2021-01-27,-0.02168763457640343,Equity,Minimum-variance,1.0078951804172844
2021-01-28,0.0010560822188609418,Equity,Minimum-variance,1.0089596005957988
2021-01-29,-0.01043113589300575,Equity,Minimum-variance,0.9984350058914313
2021-02-01,0.000939756434403625,Equity,Minimum-variance,0.9993732916125515
2021-02-02,0.0062803077342601646,Equity,Minimum-variance,1.0056496634252787
2021-02-03,-0.0025083339734775466,Equity,Minimum-variance,1.0031271582090928
2021-02-04,0.0023219482950708773,Equity,Minimum-variance,1.0054563676038357
2021-02-05,0.014731678787593674,Equity,Minimum-variance,1.020268427846316
2021-02-08,0.00326336935781517,Equity,Minimum-variance,1.023597940570496
2021-02-09,-0.0005885315113134536,Equity,Minimum-variance,1.0229955209275547
2021-02-10,-0.00712317899838133,Equity,Minimum-variance,1.0157085407174453
2021-02-11,-0.004821916573280348,Equity,Minimum-variance,1.0108108788713375
2021-02-12,0.004176845302293366,Equity,Minimum-variance,1.0150328795422583
2021-02-16,-0.009180341614750814,Equity,Minimum-variance,1.0057145309578561
2021-02-17,0.006703014691925182,Equity,Minimum-variance,1.0124558502347492
2021-02-18,-0.010986971675769622,Equity,Minimum-variance,1.0013320264852528
2021-02-19,-0.007201751326128677,Equity,Minimum-variance,0.9941206822356174
2021-02-22,0.0015841808091942556,Equity,Minimum-variance,0.9956955491424383
2021-02-23,-0.006939592105016178,Equity,Minimum-variance,0.9887858281706097
2021-02-24,-0.001013922969274956,Equity,Minimum-variance,0.9877832755077339
2021-02-25,-0.009055510770993763,Equity,Minimum-variance,0.9788383934169661
2021-02-26,-0.0176188949171643,Equity,Minimum-variance,0.9615923426224666
2021-03-01,0.008809412852966833,Equity,Minimum-variance,0.9700634065648794
2021-03-02,0.004857767862602395,Equity,Minimum-variance,0.974775749405977
2021-03-03,-0.012633620404048794,Equity,Minimum-variance,0.9624608026089096
2021-03-04,-0.0037189265003652124,Equity,Minimum-variance,0.9588814816245246
2021-03-05,0.014702619515730972,Equity,Minimum-variance,0.9729795512095303
2021-03-08,-0.004979989472042109,Equity,Minimum-variance,0.9681341232879945
2021-03-09,0.006990137809417758,Equity,Minimum-variance,0.9749015142277774
2021-03-10,0.009851946688043038,Equity,Minimum-variance,0.9845061919720419
2021-03-11,0.00022186507481837094,Equity,Minimum-variance,0.9847246195119831
2021-03-12,0.005208204623194084,Equity,Minimum-variance,0.9898532668278984
2021-03-15,0.014053644586686665,Equity,Minimum-variance,1.0037643128328684
2021-03-16,0.004662337833462186,Equity,Minimum-variance,1.0084442011644683
2021-03-17,-0.00829611479873618,Equity,Minimum-variance,1.0000780323034881
2021-03-18,-0.007316687202941518,Equity,Minimum-variance,0.9927607741625902
2021-03-19,-0.0012158441308550757,Equity,Minimum-variance,0.9915537318019815
2021-03-22,0.008779986754831458,Equity,Minimum-variance,1.0002595604339066
2021-03-23,-0.00016003459769256832,Equity,Minimum-variance,1.0000994842975646
2021-03-24,-0.0059009855833464814,Equity,Minimum-variance,0.9941979116588123
2021-03-25,0.002495952188455666,Equity,Minimum-variance,0.9966793821121753
2021-03-26,0.01690541395345561,Equity,Minimum-variance,1.013528659645656
2021-03-29,0.010902818254701298,Equity,Minimum-variance,1.0245789784177037
2021-03-30,-0.009521889225060254,Equity,Minimum-variance,1.014823050882885
2021-03-31,0.0010904628617078784,Equity,Minimum-variance,1.015929677731078
2021-04-01,0.010683678793710715,Equity,Minimum-variance,1.0267835440849549
2021-04-05,0.009631381431968287,Equity,Minimum-variance,1.0366728880461051
2021-04-06,-0.0007765480997305454,Equity,Minimum-variance,1.0358678616848507
2021-04-07,-0.002453245000248272,Equity,Minimum-variance,1.0333266240322545
2021-04-08,-0.0004996293222419825,Equity,Minimum-variance,1.0328103437514347
2021-04-09,0.0035958875983185625,Equity,Minimum-variance,1.0365242136579456
2021-04-12,-0.00022524445004331583,Equity,Minimum-variance,1.0362907423314835
2021-04-13,0.005055474442539123,Equity,Minimum-variance,1.0415296836943801
2021-04-14,-0.003083396028946012,Equity,Minimum-variance,1.0383182352036475
2021-04-15,0.012407054731815659,Equity,Minimum-variance,1.0512007063768614
2021-04-16,0.004626208432023736,Equity,Minimum-variance,1.0560637799484511
2021-04-19,-0.0028768123852132947,Equity,Minimum-variance,1.0530256825867201
2021-04-20,0.007478097632225022,Equity,Minimum-variance,1.0609003114503441
2021-04-21,0.007373404499771573,Equity,Minimum-variance,1.0687227585806012
2021-04-22,-0.007212607835389966,Equity,Minimum-variance,1.0610144804382031
2021-04-23,0.0033923928522011544,Equity,Minimum-variance,1.0646138583777236
2021-04-26,-0.005459152061220304,Equity,Minimum-variance,1.0588019694383572
2021-04-27,-0.005763643725721681,Equity,Minimum-variance,1.052699412110422
2021-04-28,-0.00010760266783471513,Equity,Minimum-variance,1.0525861388452509
2021-04-29,-0.000692180420315568,Equity,Minimum-variance,1.0518575593292465
2021-04-30,-0.0016896390667049987,Equity,Minimum-variance,1.0500802997043948
2021-05-03,0.01595824017306683,Equity,Minimum-variance,1.0668377333280836
2021-05-04,-0.006254399337762329,Equity,Minimum-variance,1.0601653041152566
2021-05-05,0.006938313771456555,Equity,Minimum-variance,1.0675210636448198
2021-05-06,0.008946764292984901,Equity,Minimum-variance,1.0770719229790464
2021-05-07,0.0017770150849570894,Equity,Minimum-variance,1.0789858960337637
2021-05-10,0.005630519900836004,Equity,Minimum-variance,1.0850611475941032
2021-05-11,-0.006681228736438353,Equity,Minimum-variance,1.0778116058740046
2021-05-12,-0.012308066910196121,Equity,Minimum-variance,1.0645458285123215
2021-05-13,0.014303444226529316,Equity,Minimum-variance,1.079772500397032
2021-05-14,0.004856909622422197,Equity,Minimum-variance,1.0850168578442372
2021-05-17,0.008366072181603455,Equity,Minimum-variance,1.0940941871952186
2021-05-18,0.0035906083071643702,Equity,Minimum-variance,1.0980226508725819
2021-05-19,-0.0005650450523812988,Equity,Minimum-variance,1.0974022186063037
2021-05-20,0.008298705746512309,Equity,Minimum-variance,1.1065092367040872
2021-05-21,-0.006062462158642933,Equity,Minimum-variance,1.0998010663283797
2021-05-24,0.0006585843212541155,Equity,Minimum-variance,1.1005253780671622
2021-05-25,-0.00548714278127292,Equity,Minimum-variance,1.0944866381832934
2021-05-26,0.0007978412054368523,Equity,Minimum-variance,1.095359864722036
2021-05-27,-0.005395470652750327,Equity,Minimum-variance,1.0894498827177277
2021-05-28,0.0032502915166107943,Equity,Minimum-variance,1.0929909124292978
2021-06-01,-0.0020399068371372473,Equity,Minimum-variance,1.0907613127941043
2021-06-02,-0.0022353373800480915,Equity,Minimum-variance,1.0883230932589052
2021-06-03,0.0023069252041376725,Equity,Minimum-variance,1.0908337732329891
2021-06-04,0.0076188139148131604,Equity,Minimum-variance,1.0991446327632448
2021-06-07,-0.0020559411355489964,Equity,Minimum-variance,1.096884856098829
2021-06-08,-0.004803687275994832,Equity,Minimum-variance,1.0916157642723556
2021-06-09,0.003837231894507916,Equity,Minimum-variance,1.0958045470995692
2021-06-10,0.009964787755134133,Equity,Minimum-variance,1.1067240068325273
2021-06-11,-0.0007540118652480776,Equity,Minimum-variance,1.1058895237998208
2021-06-14,-0.00036155777146481063,Equity,Minimum-variance,1.1054896808481094
2021-06-15,-0.006043017865474007,Equity,Minimum-variance,1.0988091869566472
2021-06-16,-0.011334518346016485,Equity,Minimum-variance,1.0863547140683156
2021-06-17,-0.007729024546340648,Equity,Minimum-variance,1.0779582518172488
2021-06-18,-0.011243333612194248,Equity,Minimum-variance,1.0658384075720497
2021-06-21,0.011089207909977207,Equity,Minimum-variance,1.0776577112720551
2021-06-22,-0.0011653592069539658,Equity,Minimum-variance,1.0764018529362793
2021-06-23,-0.007430369903367484,Equity,Minimum-variance,1.0684037890042926
2021-06-24,0.004178096488662305,Equity,Minimum-variance,1.072867683123605
2021-06-25,0.004662651559683133,Equity,Minimum-variance,1.0778700912996548
2021-06-28,0.00319287695215054,Equity,Minimum-variance,1.081311597871578
2021-06-29,-0.0013138251814435267,Equity,Minimum-variance,1.0798909434653072
2021-06-30,0.010057778507462752,Equity,Minimum-variance,1.0907522473868962
2021-07-01,-0.0014815513169609345,Equity,Minimum-variance,1.0891362419583022
2021-07-02,0.005964948257109145,Equity,Minimum-variance,1.0956328832865256
2021-07-06,-0.0012358459174722951,Equity,Minimum-variance,1.0942788498606677
2021-07-07,0.0024979410553066647,Equity,Minimum-variance,1.0970122939256886
2021-07-08,-0.007141553332347593,Equity,Minimum-variance,1.0891779221223774
2021-07-09,0.007586924335805726,Equity,Minimum-variance,1.09744143260575
2021-07-12,-0.0005360251555407206,Equity,Minimum-variance,1.0968531763911407
2021-07-13,0.0015010745686206124,Equity,Minimum-variance,1.098499634799732
2021-07-14,0.004566178502894749,Equity,Minimum-variance,1.1035155802175922
2021-07-15,0.0003213829841366802,Equity,Minimum-variance,1.103870231347804
2021-07-16,-0.0029997703597641474,Equity,Minimum-variance,1.1005588741467807
2021-07-19,-0.010642666274075426,Equity,Minimum-variance,1.0888459933342642
2021-07-20,0.004858371376637679,Equity,Minimum-variance,1.0941360115418461
2021-07-21,-0.0024290087778986898,Equity,Minimum-variance,1.091478345565596
2021-07-22,0.0016667623122181628,Equity,Minimum-variance,1.093297580536587
2021-07-23,0.008433194792144539,Equity,Minimum-variance,1.1025175719990323
2021-07-26,0.00015606314509248058,Equity,Minimum-variance,1.1026896343588384
2021-07-27,-0.0014964035737825999,Equity,Minimum-variance,1.101039565649211
2021-07-28,0.003226324824314947,Equity,Minimum-variance,1.104591876932418
2021-07-29,-0.0005558147909680587,Equity,Minimum-variance,1.1039779284292357
2021-07-30,-0.003659511621402355,Equity,Minimum-variance,1.0999379083703773
2021-08-02,-0.004214546924854512,Equity,Minimum-variance,1.0953021684411242
2021-08-03,0.0034229866175776464,Equity,Minimum-variance,1.099051373105902
2021-08-04,-0.009402068786829032,Equity,Minimum-variance,1.0887180164957013
2021-08-05,0.0018816128661121641,Equity,Minimum-variance,1.0907665623231078
2021-08-06,-0.005786322584342287,Equity,Minimum-variance,1.084455035129292
2021-08-09,-0.0007242710315306456,Equity,Minimum-variance,1.0836695957623503
2021-08-10,0.006862903878243381,Equity,Minimum-variance,1.0911067160338421
2021-08-11,0.00637779332725056,Equity,Minimum-variance,1.0980655691666812
2021-08-12,0.004148812738807978,Equity,Minimum-variance,1.1026212375880864
2021-08-13,0.0031286748260278946,Equity,Minimum-variance,1.1060709808967721
2021-08-16,0.009309281119689471,Equity,Minimum-variance,1.116367706596271
2021-08-17,0.00473679418034139,Equity,Minimum-variance,1.121655710651997
2021-08-18,-0.013855728711722462,Equity,Minimum-variance,1.1061143534172488
2021-08-19,0.0024472873737916376,Equity,Minimum-variance,1.1088213331083367
2021-08-20,0.004191052373996424,Equity,Minimum-variance,1.1134684613887984
2021-08-23,0.003139441419446478,Equity,Minimum-variance,1.1169641303957298
2021-08-24,-0.004839993105964776,Equity,Minimum-variance,1.1115580317050047
2021-08-25,-0.003981032480151077,Equity,Minimum-variance,1.1071328830772142
2021-08-26,-0.0036931115663963953,Equity,Minimum-variance,1.103044117821184
2021-08-27,0.001901353064346253,Equity,Minimum-variance,1.1051413941347126
2021-08-30,0.00442152040239437,Equity,Minimum-variance,1.1100277993564096
2021-08-31,0.00500896136962321,Equity,Minimum-variance,1.1155878857225936
2021-09-01,-0.008867721804729289,Equity,Minimum-variance,1.1056951627032796
2021-09-02,0.004825146487009935,Equity,Minimum-variance,1.1110303038333011
2021-09-03,0.001892833853181954,Equity,Minimum-variance,1.113133299604308
2021-09-07,-0.018196616863440564,Equity,Minimum-variance,1.092878039433471
2021-09-08,0.0038402034568411347,Equity,Minimum-variance,1.0970749134584092
2021-09-09,-0.01454282016598348,Equity,Minimum-variance,1.0811203502833717
2021-09-10,-0.0015429504905429532,Equity,Minimum-variance,1.079452235108566
2021-09-13,-0.0008696568866966739,Equity,Minimum-variance,1.0785134820384437
2021-09-14,-0.004525323704432148,Equity,Minimum-variance,1.0736328594126254
2021-09-15,0.0024843588755075886,Equity,Minimum-variance,1.0763001487359438
2021-09-16,-0.00731072430174018,Equity,Minimum-variance,1.0684316150826134
2021-09-17,-0.0057478569003948845,Equity,Minimum-variance,1.0622904230512606
2021-09-20,-0.011063348108922805,Equity,Minimum-variance,1.0505379343082697
2021-09-21,-0.0007150271918905015,Equity,Minimum-variance,1.0497867711191267
2021-09-22,-0.0023131087320277777,Equity,Minimum-variance,1.0473585001720838
2021-09-23,0.0029330168140900017,Equity,Minimum-variance,1.0504304202634684
2021-09-24,0.0006398095953446326,Equity,Minimum-variance,1.0511024957255948
2021-09-27,-0.0024744690796236765,Equity,Minimum-variance,1.0485015751004065
2021-09-28,-0.0013668642329961321,Equity,Minimum-variance,1.0470684157991617
2021-09-29,0.00844964761391336,Equity,Minimum-variance,1.055915774940323
2021-09-30,-0.004936349106316804,Equity,Minimum-variance,1.0507034060483504
2021-10-01,0.004636328778009757,Equity,Minimum-variance,1.0555748124869653
2021-10-04,-0.0007885735024640506,Equity,Minimum-variance,1.0547424141599695
2021-10-05,0.0004946695599876616,Equity,Minimum-variance,1.0552641631258823
2021-10-06,-0.0013139460474450794,Equity,Minimum-variance,1.0538776029497328
2021-10-07,0.01043163497052053,Equity,Minimum-variance,1.0648712694073115
2021-10-08,8.544349825209276e-05,Equity,Minimum-variance,1.0649622557337577
2021-10-11,-0.0027151949796616922,Equity,Minimum-variance,1.0620706755634601
2021-10-12,-0.0015359709675327091,Equity,Minimum-variance,1.0604393658403268
2021-10-13,0.0037935369800307208,Equity,Minimum-variance,1.0644621817897226
2021-10-14,0.01126368028559743,Equity,Minimum-variance,1.0764519434815116
2021-10-15,-0.0022502436090625303,Equity,Minimum-variance,1.0740296643752294
2021-10-18,-0.004880273657475076,Equity,Minimum-variance,1.068788105696832
2021-10-19,0.011772288040361628,Equity,Minimum-variance,1.0813701871312076
2021-10-20,0.007912396845386775,Equity,Minimum-variance,1.0899264171885599
2021-10-21,0.004593811811860622,Equity,Minimum-variance,1.0949333340378997
2021-10-22,0.004755858925336834,Equity,Minimum-variance,1.1001406825072328
2021-10-25,0.006313320990354795,Equity,Minimum-variance,1.107086223770449
2021-10-26,-0.00022973402983485458,Equity,Minimum-variance,1.1068318883908876
2021-10-27,-0.010643809767149013,Equity,Minimum-variance,1.0950509803266408
2021-10-28,0.008696905677237118,Equity,Minimum-variance,1.1045745354143075
2021-10-29,0.00218539735829307,Equity,Minimum-variance,1.1069884696860397
2021-11-01,0.003963300685785477,Equity,Minimum-variance,1.111375797847103
2021-11-02,0.005977530445450386,Equity,Minimum-variance,1.1180190805150707
2021-11-03,0.003367580459003827,Equity,Minimum-variance,1.1217840997234068
2021-11-04,0.0035015446853097127,Equity,Minimum-variance,1.1257120768758582
2021-11-05,-0.011636292223992987,Equity,Minimum-variance,1.1126129621892527
2021-11-08,-0.00401960750458813,Equity,Minimum-variance,1.1081406947767347
2021-11-09,0.0036454066867022635,Equity,Minimum-variance,1.1121803182752807
2021-11-10,0.0053110837003693505,Equity,Minimum-variance,1.1180872010355443
2021-11-11,0.004933624361505544,Equity,Minimum-variance,1.1236034232888608
2021-11-12,0.0018316985963385188,Equity,Minimum-variance,1.12566152610214
2021-11-15,-0.005632951625445222,Equity,Minimum-variance,1.119320729178982
2021-11-16,-0.009630708562892165,Equity,Minimum-variance,1.1085408774478551
2021-11-17,-0.001837849388773615,Equity,Minimum-variance,1.106503546273807
2021-11-18,-0.0010833163259501676,Equity,Minimum-variance,1.105304852917407
2021-11-19,-0.008933510198927547,Equity,Minimum-variance,1.0954306007409453
2021-11-22,-0.0009483329398236744,Equity,Minimum-variance,1.0943917678189719
2021-11-23,0.00856815387479671,Equity,Minimum-variance,1.1037686848849557
2021-11-24,-0.0017983754927880635,Equity,Minimum-variance,1.1017836943323518
2021-11-26,-0.010478447401177125,Equity,Minimum-variance,1.0902387118438157
2021-11-29,-0.00606824088001581,Equity,Minimum-variance,1.0836228807236292
2021-11-30,-0.015459578906102325,Equity,Minimum-variance,1.0668705272946244
2021-12-01,-0.011895941764672697,Equity,Minimum-variance,1.054179097631482
2021-12-02,0.0036020045182917015,Equity,Minimum-variance,1.0579762555042391
2021-12-03,0.012285628420203823,Equity,Minimum-variance,1.0709741586567627
2021-12-06,0.01220902013395028,Equity,Minimum-variance,1.0840497037227435
2021-12-07,0.0009352965862585323,Equity,Minimum-variance,1.08506361170997
2021-12-08,0.0013250449611061311,Equity,Minimum-variance,1.0865013697811459
2021-12-09,0.0035633635660190116,Equity,Minimum-variance,1.0903729691766537
2021-12-10,0.008485602624058036,Equity,Minimum-variance,1.0996254409051012
2021-12-13,0.010716189347480174,Equity,Minimum-variance,1.1114092353411464
2021-12-14,0.002746210999539548,Equity,Minimum-variance,1.1144613996082302
2021-12-15,0.00830263178003342,Equity,Minimum-variance,1.123714362242238
2021-12-16,0.012476798058272264,Equity,Minimum-variance,1.1377347194151146
2021-12-17,-0.012559592260835795,Equity,Minimum-variance,1.1234452352382645
2021-12-20,0.0036988579189276985,Equity,Minimum-variance,1.1276006995431072
2021-12-21,-0.0011688291758331487,Equity,Minimum-variance,1.1262827269467912
2021-12-22,0.0046631287697902,Equity,Minimum-variance,1.1315347283337347
2021-12-23,0.00353465805247756,Equity,Minimum-variance,1.1355343166728975
2021-12-27,0.009581790772096727,Equity,Minimum-variance,1.146414768909793
2021-12-28,0.004962135661723456,Equity,Minimum-variance,1.1521034345177268
2021-12-29,0.003695087862666545,Equity,Minimum-variance,1.1563605579351497
2021-12-30,0.0030298249337258115,Equity,Minimum-variance,1.1598641279859585
2021-12-31,-0.0004319108469607389,Equity,Minimum-variance,1.1593631700880807
2022-01-03,-0.002287065313149797,Equity,Minimum-variance,1.1567116307964287
2022-01-04,-0.002559996182324845,Equity,Minimum-variance,1.1537504534375391
2022-01-05,-0.00014164519485600072,Equity,Minimum-variance,1.1535870302297466
2022-01-06,-0.00917497236648582,Equity,Minimum-variance,1.1430029011050522
2022-01-07,0.00297445078408557,Equity,Minimum-variance,1.1464027069804563
2022-01-10,-0.002249206847065076,Equity,Minimum-variance,1.1438242101624219
2022-01-11,0.0050031719495880565,Equity,Minimum-variance,1.1495469593659662
2022-01-12,0.0044735600671654266,Equity,Minimum-variance,1.1546895267387172
2022-01-13,-0.0015620137904719471,Equity,Minimum-variance,1.1528858857742377
2022-01-14,-0.0017239028514060408,Equity,Minimum-variance,1.1508984225084058
2022-01-18,-0.0037554658899147117,Equity,Minimum-variance,1.1465762627399188
2022-01-19,0.007837434448323428,Equity,Minimum-variance,1.1555624790391466
2022-01-20,-0.01338610646279985,Equity,Minimum-variance,1.1400939966703116
2022-01-21,-0.0034082789320985327,Equity,Minimum-variance,1.1362082383208483
2022-01-24,-0.002816312920961779,Equity,Minimum-variance,1.133008320378362
2022-01-25,-0.006315244586616028,Equity,Minimum-variance,1.1258530957165016
2022-01-26,-0.011628689671223845,Equity,Minimum-variance,1.1127608994510276
2022-01-27,0.0012485531067914035,Equity,Minimum-variance,1.1141502405291532
2022-01-28,0.0085501245545912,Equity,Minimum-variance,1.1236763638582052
2022-01-31,0.008399036600516472,Equity,Minimum-variance,1.1331141627653856
2022-02-01,0.0010407564822113473,Equity,Minimum-variance,1.134293458675369
2022-02-02,0.008166811755473345,Equity,Minimum-variance,1.1435570198278355
2022-02-03,-0.004462761304999569,Equity,Minimum-variance,1.1384535978096872
2022-02-04,-0.008368368191433273,Equity,Minimum-variance,1.128926598934354
2022-02-07,0.0022644842010061264,Equity,Minimum-variance,1.1314830353817364
2022-02-08,-0.0007518396870374213,Equity,Minimum-variance,1.1306323415305268
2022-02-09,0.0010867973216465688,Equity,Minimum-variance,1.1318611097310693
2022-02-10,-0.015861887789499988,Equity,Minimum-variance,1.1139076558152161
2022-02-11,0.0018483168184233918,Equity,Minimum-variance,1.1159665100696299
2022-02-14,-0.005026674212713534,Equity,Minimum-variance,1.110356909991211
2022-02-15,0.002416758568382835,Equity,Minimum-variance,1.1130403745673951
2022-02-16,-0.00034945689638484027,Equity,Minimum-variance,1.1126514149325477
2022-02-17,0.0039269614792921455,Equity,Minimum-variance,1.1170207541788677
2022-02-18,-0.005316962142339592,Equity,Minimum-variance,1.111081597116691
2022-02-22,-0.0055616567421109065,Equity,Minimum-variance,1.1049021426610515
2022-02-23,0.0019424989607956756,Equity,Minimum-variance,1.1070484139249515
2022-02-24,-0.007533263220301316,Equity,Minimum-variance,1.0987087268252378
2022-02-25,0.02204396289278534,Equity,Minimum-variance,1.1229286212293528
2022-02-28,-0.010692126988266631,Equity,Minimum-variance,1.1109221258124093
2022-03-01,0.0010640929033146592,Equity,Minimum-variance,1.1121042501626215
2022-03-02,0.010546643753822993,Equity,Minimum-variance,1.1238332175061991
2022-03-03,0.009111239293167721,Equity,Minimum-variance,1.1340727308765088
2022-03-04,0.010244295467622455,Equity,Minimum-variance,1.1456905070133814
2022-03-07,-0.0062059198014071905,Equity,Minimum-variance,1.1385804436096227
2022-03-08,-0.014401935340605939,Equity,Minimum-variance,1.1221826816806786
2022-03-09,0.005920895946534843,Equity,Minimum-variance,1.1288270085719134
2022-03-10,0.0013656291774114815,Equity,Minimum-variance,1.1303685676710695
2022-03-11,-0.006389126408261255,Equity,Minimum-variance,1.1231465000042937
2022-03-14,-0.0019744943161680863,Equity,Minimum-variance,1.1209288536238111
2022-03-15,0.009036231894430934,Equity,Minimum-variance,1.1310578266823146
2022-03-16,0.0038318562813603797,Equity,Minimum-variance,1.135391877720069
2022-03-17,0.012168415901003489,Equity,Minimum-variance,1.1492077982987883
2022-03-18,0.004622290856003213,Equity,Minimum-variance,1.1545197709965123
2022-03-21,0.002509785975935098,Equity,Minimum-variance,1.157417368526699
2022-03-22,0.003797875205949657,Equity,Minimum-variance,1.1618130952535624
2022-03-23,-0.00751609045536433,Equity,Minimum-variance,1.1530808029374098
2022-03-24,0.006253496438913971,Equity,Minimum-variance,1.1602915896323591
2022-03-25,0.007168889261929385,Equity,Minimum-variance,1.1686095915499817
2022-03-28,0.0066945882229285155,Equity,Minimum-variance,1.1764329515587735
2022-03-29,0.012450052911477107,Equity,Minimum-variance,1.1910796040524854
2022-03-30,0.003716189944874655,Equity,Minimum-variance,1.1955058821006104
2022-03-31,-0.009278700482941781,Equity,Minimum-variance,1.1844131410950036
2022-04-01,0.00998375325233664,Equity,Minimum-variance,1.196238029644521
2022-04-04,0.0013718038844077244,Equity,Minimum-variance,1.1978790336202636
2022-04-05,-0.004609571885968949,Equity,Minimum-variance,1.192357324104096
2022-04-06,0.013556500773539572,Equity,Minimum-variance,1.2085215170906487
2022-04-07,0.007351945883326582,Equity,Minimum-variance,1.217406501883135
2022-04-08,0.006567833844477767,Equity,Minimum-variance,1.2254022255086903
2022-04-11,-0.01321212370270216,Equity,Minimum-variance,1.209212059719703
2022-04-12,-0.0026501028500392257,Equity,Minimum-variance,1.206007523393938
2022-04-13,0.004412251572902659,Equity,Minimum-variance,1.2113287319859654
2022-04-14,0.002682079398631151,Equity,Minimum-variance,1.2145776118229947
2022-04-18,-0.006289338084894395,Equity,Minimum-variance,1.2069387225918964
2022-04-19,0.006052185773482777,Equity,Minimum-variance,1.2142433399582324
2022-04-20,0.005166281782248855,Equity,Minimum-variance,1.2205164632046757
2022-04-21,-0.007442848273945484,Equity,Minimum-variance,1.2114323443531907
2022-04-22,-0.015224718173688867,Equity,Minimum-variance,1.1929886283239222
2022-04-25,-0.001414454558206103,Equity,Minimum-variance,1.1913012001207013
2022-04-26,-0.015509585715389958,Equity,Minimum-variance,1.1728246120445824
2022-04-27,-0.004177437908974299,Equity,Minimum-variance,1.1679252100496493
2022-04-28,0.013481899445836143,Equity,Minimum-variance,1.1836710602917957
2022-04-29,-0.03156231695877528,Equity,Minimum-variance,1.1463116591119364
2022-05-02,-2.011076852691514e-05,Equity,Minimum-variance,1.1462886059035002
2022-05-03,0.0034800047317540593,Equity,Minimum-variance,1.1502776956760001
2022-05-04,0.018493281561186535,Equity,Minimum-variance,1.1715501049756891
2022-05-05,-0.014392513202068032,Equity,Minimum-variance,1.1546885546229424
2022-05-06,-0.011084979401036279,Equity,Minimum-variance,1.1418888557803348
2022-05-09,-0.013150393375363537,Equity,Minimum-variance,1.1268725681358798
2022-05-10,-0.006694064697982332,Equity,Minimum-variance,1.1193292102583967
2022-05-11,0.002559667231699242,Equity,Minimum-variance,1.122194320559379
2022-05-12,0.005376729302630369,Equity,Minimum-variance,1.1282280556459758
2022-05-13,0.006076668280073932,Equity,Minimum-variance,1.1350839232844092
2022-05-16,0.006285589019668117,Equity,Minimum-variance,1.1422185943290073
2022-05-17,-0.016132266021893788,Equity,Minimum-variance,1.1237920201101381
2022-05-18,-0.028102287476123766,Equity,Minimum-variance,1.0922108936976291
2022-05-19,-0.004135620602041113,Equity,Minimum-variance,1.0876939238238794
2022-05-20,0.0030606142672230177,Equity,Minimum-variance,1.0910229353655065
2022-05-23,0.012573859540911617,Equity,Minimum-variance,1.1047413045107057
2022-05-24,0.012296338728282159,Equity,Minimum-variance,1.1183255777980936
2022-05-25,0.0024086407378580265,Equity,Minimum-variance,1.1210192223429667
2022-05-26,0.003243844574836165,Equity,Minimum-variance,1.124655634465651
2022-05-27,0.010482311096870232,Equity,Minimum-variance,1.1364446247029678
2022-05-31,-0.006123285504549678,Equity,Minimum-variance,1.1294858498058007
2022-06-01,-0.008522905362885712,Equity,Minimum-variance,1.1198593487991872
2022-06-02,0.0073068865752379236,Equity,Minimum-variance,1.1280420340410826
2022-06-03,-0.007691173306171065,Equity,Minimum-variance,1.119366067260627
2022-06-06,-0.006024490010461538,Equity,Minimum-variance,1.1126224575703656
2022-06-07,0.006740157302619008,Equity,Minimum-variance,1.1201217079528163
2022-06-08,-0.010633232554453708,Equity,Minimum-variance,1.1082111933428622
2022-06-09,-0.019888869928151694,Equity,Minimum-variance,1.0861701250655442
2022-06-10,-0.006646316960134739,Equity,Minimum-variance,1.0789510941417295
